# energy,k_k,kS_kL,pi_pi_pi0,eta_a,pi0_a,e_e,mu_mu,pi_pi,omega_pi0,etap_a
2.589287266118266e+01,3.141124108930880e-03,2.644542373428325e-03,1.184370693444104e-03,8.316377153790105e-05,5.209571029990912e-06,7.173584292526603e-07,4.672245197033404e-07,1.079380977181210e-07,9.194232914706132e-07,0.000000000000000e+00
2.637523073339477e+01,3.181670037419041e-03,2.683787680460458e-03,1.180042533181456e-03,8.693754268251360e-05,5.209571029990912e-06,7.035243655917836e-07,4.571611208896902e-07,1.055275374696367e-07,9.236010836109352e-07,0.000000000000000e+00
2.686657464942857e+01,3.199819723158438e-03,2.733298027415812e-03,1.189538898811426e-03,9.079540962467813e-05,5.209571029990912e-06,6.899440177097492e-07,4.472935526301799e-07,1.031648955107423e-07,9.274521938970717e-07,0.000000000000000e+00
2.736707180648094e+01,3.218530819019605e-03,2.790452468291594e-03,1.185391331665956e-03,9.470486971312722e-05,5.209571029990912e-06,6.766127587799528e-07,4.376182098308867e-07,1.008492622906074e-07,9.311774621686936e-07,0.000000000000000e+00
2.787689272018954e+01,3.237075284811506e-03,2.854777901836698e-03,1.181331503439273e-03,9.866710117842004e-05,5.209571029990912e-06,6.635260468344067e-07,4.281315529734335e-07,9.857977700477070e-08,9.345685677076745e-07,0.000000000000000e+00
2.839621108272615e+01,3.255481051627254e-03,2.926275405746332e-03,1.177357785999089e-03,1.026846052994535e-04,5.209571029990912e-06,6.506794232161582e-07,4.188301069121631e-07,9.635558533737806e-08,9.378367472114121e-07,0.000000000000000e+00
2.892520382197234e+01,3.273854597075955e-03,3.005105484637575e-03,1.173468511832341e-03,1.067516163321857e-04,5.209571029990912e-06,6.380685110600803e-07,4.097104596933513e-07,9.417583533245749e-08,9.410865170602612e-07,0.000000000000000e+00
2.946405116179746e+01,3.292134844511552e-03,3.091470272677732e-03,1.169662113197381e-03,1.108599210359584e-04,5.209571029990912e-06,6.256890138015241e-07,4.007692613960586e-07,9.203971384523519e-08,9.439868193467828e-07,0.000000000000000e+00
3.001293668345956e+01,3.310519115518417e-03,3.185500417965422e-03,1.173185803069817e-03,1.149815510271537e-04,5.209571029990912e-06,6.135367137123195e-07,3.920032229942278e-07,8.994640560613959e-08,9.465696188038100e-07,0.000000000000000e+00
3.057204738815016e+01,3.329137840019347e-03,3.287568026827350e-03,1.169540437931689e-03,1.191357871092576e-04,5.209571029990912e-06,6.016074704636263e-07,3.834091152396466e-07,8.789511652033825e-08,9.490437014956750e-07,0.000000000000000e+00
3.114157376070413e+01,3.348043525776125e-03,3.397627611586347e-03,1.165973311119560e-03,1.233164879935539e-04,5.209571029990912e-06,5.898972197151481e-07,3.749837675653934e-07,8.588506159426142e-08,9.512914874072238e-07,0.000000000000000e+00
3.172170983449651e+01,3.367227670291107e-03,3.515985628890991e-03,1.162482932851354e-03,1.275243786752514e-04,5.209571029990912e-06,5.784019717302230e-07,3.667240670094015e-07,8.391547474851850e-08,9.532888631595156e-07,0.000000000000000e+00
3.231265325754815e+01,3.386773943465682e-03,3.642779480227126e-03,1.159067832064526e-03,1.317404322552695e-04,5.209571029990912e-06,5.671178100163238e-07,3.586269571577779e-07,8.198560805289196e-08,9.553139810243659e-07,0.000000000000000e+00
3.291460535986299e+01,3.406769113225979e-03,3.778176870915626e-03,1.155726581429222e-03,1.359591499761876e-04,5.209571029990912e-06,5.560408899905015e-07,3.506894371075170e-07,8.009471745452942e-08,9.571120183866505e-07,0.000000000000000e+00
3.352777122201962e+01,3.427373360947576e-03,3.922378431870385e-03,1.156022802705263e-03,1.401789162170372e-04,5.209571029990912e-06,5.451674376693188e-07,3.429085604482651e-07,7.824207145384731e-08,9.585340063816315e-07,0.000000000000000e+00
3.415235974504073e+01,3.448260861213684e-03,4.075190789413271e-03,1.152825035770479e-03,1.443983218216523e-04,5.209571029990912e-06,5.344937483828218e-07,3.352814342627895e-07,7.642697116578406e-08,9.599265122186331e-07,0.000000000000000e+00
3.478858372156416e+01,3.469165210129389e-03,4.231477753981647e-03,1.149696952144281e-03,1.486251811627069e-04,5.209571029990912e-06,5.240161855121196e-07,3.278052181458187e-07,7.464869298095806e-08,9.611345862641041e-07,0.000000000000000e+00
3.543665990833967e+01,3.490835114531151e-03,4.389678677860331e-03,1.146637217209364e-03,1.528506428595650e-04,5.209571029990912e-06,5.137311792501340e-07,3.204771232409210e-07,7.290657632146169e-08,9.621066593381569e-07,0.000000000000000e+00
3.609680910007644e+01,3.513063003700749e-03,4.551752231625310e-03,1.143644519985437e-03,1.570786025777284e-04,5.209571029990912e-06,5.036352253850986e-07,3.132944112951010e-07,7.119992596085682e-08,9.630944906732905e-07,0.000000000000000e+00
3.676925620466611e+01,3.535641840262058e-03,4.717563080191816e-03,1.140717581113380e-03,1.613084759974054e-04,5.209571029990912e-06,4.937248841063949e-07,3.062543937307942e-07,6.952809052207836e-08,9.639119312612779e-07,0.000000000000000e+00
3.745423031980725e+01,3.557732372788652e-03,4.883324153717184e-03,1.137855125120172e-03,1.655431456707103e-04,5.209571029990912e-06,4.839967788323141e-07,2.993544307349502e-07,6.789040843370352e-08,9.644458055149828e-07,0.000000000000000e+00
3.815196481105723e+01,3.579997918656100e-03,5.043812204331801e-03,1.135055902090127e-03,1.697722167682013e-04,5.209571029990912e-06,4.744475950593459e-07,2.925919303648984e-07,6.628624911766085e-08,9.649601112726162e-07,0.000000000000000e+00
3.886269739133807e+01,3.602708463277355e-03,5.206745524977468e-03,1.132318714102015e-03,1.740069385062971e-04,5.209571029990912e-06,4.650740792326044e-07,2.859643476706960e-07,6.471497984900677e-08,9.654903846879036e-07,0.000000000000000e+00
3.958667020192355e+01,3.625675261001396e-03,5.371156876717261e-03,1.131175889183694e-03,1.782427788777487e-04,5.209571029990912e-06,4.558730376370008e-07,2.794691838336667e-07,6.317598863477526e-08,9.659924949916359e-07,0.000000000000000e+00
4.032412989493485e+01,3.648073020944807e-03,5.529951266737354e-03,1.128559167103511e-03,1.824782443414974e-04,5.209571029990912e-06,4.468413353087865e-07,2.731039853208377e-07,6.166866224773768e-08,9.662470939285802e-07,0.000000000000000e+00
4.107532771737311e+01,3.669065383323211e-03,5.686114850562894e-03,1.126000930322663e-03,1.867118110425681e-04,5.209571029990912e-06,4.379758949670972e-07,2.668663430549992e-07,6.019241182336967e-08,9.663795063699090e-07,0.000000000000000e+00
4.184051959671739e+01,3.688950931668840e-03,5.839846096895742e-03,1.123500057258716e-03,1.909429708956586e-04,5.209571029990912e-06,4.292736959651299e-07,2.607538916001013e-07,5.874665329952702e-08,9.665265823768160e-07,0.000000000000000e+00
4.261996622811730e+01,3.708791628759203e-03,5.987129646797346e-03,1.121055433288793e-03,1.951571980816596e-04,5.209571029990912e-06,4.207317732605948e-07,2.547643083617227e-07,5.733081071252413e-08,9.667012834816410e-07,0.000000000000000e+00
4.341393316320980e+01,3.728886327898763e-03,6.135335940379590e-03,1.118665948604335e-03,1.993413157951144e-04,5.209571029990912e-06,4.123472164050932e-07,2.488953128023413e-07,5.594432191983964e-08,9.667799450563135e-07,0.000000000000000e+00
4.422269090059076e+01,3.747881896587391e-03,6.283924586423933e-03,1.116330561131140e-03,2.034460738749204e-04,5.209571029990912e-06,4.041171685520735e-07,2.431446656711474e-07,5.458663756934755e-08,9.666703757591355e-07,0.000000000000000e+00
4.504651497797170e+01,3.765263630692912e-03,6.425778448457175e-03,1.114048195415498e-03,2.074574059079134e-04,5.209571029990912e-06,3.960388254830261e-07,2.375101682481403e-07,5.325720677696837e-08,9.665508729127886e-07,0.000000000000000e+00
4.588568606605350e+01,3.781425421261816e-03,6.560469371212267e-03,1.111817796658931e-03,2.113749938509697e-04,5.209571029990912e-06,3.881094346515878e-07,2.319896616022605e-07,5.195550797160793e-08,9.664454558286921e-07,0.000000000000000e+00
4.674049006414881e+01,3.797033664053789e-03,6.687908541404341e-03,1.109638381242085e-03,2.151809786412200e-04,5.209571029990912e-06,3.803262942452232e-07,2.265810258633075e-07,5.068100551258693e-08,9.663532874334763e-07,0.000000000000000e+00
4.761121819758570e+01,3.811948271158648e-03,6.808059622685205e-03,1.107508954614411e-03,2.188613303641364e-04,5.209571029990912e-06,3.726867522641689e-07,2.212821795074057e-07,4.943319472971380e-08,9.662740473938228e-07,0.000000000000000e+00
4.849816711692622e+01,3.826055136327860e-03,6.924290525299705e-03,1.105428518193511e-03,2.223995226594183e-04,5.209571029990912e-06,3.651882056173177e-07,2.160910786557749e-07,4.821154853114856e-08,9.661168499738399e-07,0.000000000000000e+00
4.940163899903266e+01,3.839260910495763e-03,7.036272829432273e-03,1.103615389737308e-03,2.257781945653516e-04,5.209571029990912e-06,3.578280992347423e-07,2.110057163865829e-07,4.701560255349227e-08,9.658245486788705e-07,0.000000000000000e+00
5.032194165001722e+01,3.851431968783174e-03,7.140321217066608e-03,1.101630095203910e-03,2.289959101475996e-04,5.209571029990912e-06,3.506039251965467e-07,2.060241220596415e-07,4.584487844153456e-08,9.655270334311358e-07,0.000000000000000e+00
5.125938861010912e+01,3.862471827326024e-03,7.236138094704782e-03,1.099690979391246e-03,2.320475702598167e-04,5.209571029990912e-06,3.435132218777509e-07,2.011443606537303e-07,4.469884517730962e-08,9.652422677284680e-07,0.000000000000000e+00
5.221429926047549e+01,3.872404866436365e-03,7.323490150185879e-03,1.097797120776568e-03,2.349267165055063e-04,5.209571029990912e-06,3.365535731089168e-07,1.963645321163272e-07,4.357707127792829e-08,9.649688921963095e-07,0.000000000000000e+00
5.318699893203208e+01,3.881322883032575e-03,7.402843910434666e-03,1.095947659744665e-03,2.376160674199873e-04,5.209571029990912e-06,3.297226073522246e-07,1.916827707255297e-07,4.247909129532222e-08,9.647072174226111e-07,0.000000000000000e+00
5.417781901628112e+01,3.888915517929111e-03,7.479056669102247e-03,1.094141662690143e-03,2.401080010332400e-04,5.209571029990912e-06,3.230179968927198e-07,1.870972444639584e-07,4.140444866621612e-08,9.644000887628266e-07,0.000000000000000e+00
5.518709707821387e+01,3.895474969145916e-03,7.550305874654990e-03,1.092378326749150e-03,2.424006266267103e-04,5.209571029990912e-06,3.164374570444516e-07,1.826061544044348e-07,4.035269506938526e-08,9.640142235261007e-07,0.000000000000000e+00
5.621517697131654e+01,3.901165643346007e-03,7.612781252704248e-03,1.090656793010485e-03,2.444839487040311e-04,5.209571029990912e-06,3.099787453712316e-07,1.782077341072333e-07,3.932340271106356e-08,9.636276483999940e-07,0.000000000000000e+00
5.726240895471857e+01,3.906783724029770e-03,7.668105000413448e-03,1.088976234554625e-03,2.463513570279537e-04,5.209571029990912e-06,3.036396609217448e-07,1.739002490287069e-07,3.831613395214124e-08,9.632521236917365e-07,0.000000000000000e+00
5.832914981252333e+01,3.911788962708032e-03,7.718541155206377e-03,1.087335833076132e-03,2.480357303799195e-04,5.209571029990912e-06,2.974180434787483e-07,1.696819959410946e-07,3.733047236081145e-08,9.628870671508038e-07,0.000000000000000e+00
5.941576297536175e+01,3.915167927801212e-03,7.765935024932664e-03,1.085734822960154e-03,2.495639389642745e-04,5.209571029990912e-06,2.913117728221031e-07,1.655513023633170e-07,3.636600679855564e-08,9.625326292612069e-07,0.000000000000000e+00
6.052261864421043e+01,3.916822638019220e-03,7.804974496048772e-03,1.084172389619455e-03,2.509209744459167e-04,5.209571029990912e-06,2.853187680053818e-07,1.615065260025773e-07,3.542237965525673e-08,9.621879084037667e-07,0.000000000000000e+00
6.165009391651637e+01,3.917960012449412e-03,7.836959652688564e-03,1.082647887313961e-03,2.521015523246187e-04,5.209571029990912e-06,2.794369866458046e-07,1.575460542065808e-07,3.449903020593246e-08,9.618536605232035e-07,0.000000000000000e+00
6.279857291467123e+01,3.918917986935245e-03,7.863344973953293e-03,1.081160506151169e-03,2.530928799161909e-04,5.209571029990912e-06,2.736644242272596e-07,1.536683034261956e-07,3.359573290989627e-08,9.615286165165618e-07,0.000000000000000e+00
6.396844691687893e+01,3.918671573118536e-03,7.880282837358858e-03,1.079709442885865e-03,2.538796937600201e-04,5.209571029990912e-06,2.679991134161647e-07,1.498717186883782e-07,3.271204873242331e-08,9.612126882631184e-07,0.000000000000000e+00
6.516011449046128e+01,3.917130838488076e-03,7.891618854416957e-03,1.078294094497439e-03,2.544518040076072e-04,5.209571029990912e-06,2.624391233899374e-07,1.461547730791907e-07,3.184759997823088e-08,9.609047980212142e-07,0.000000000000000e+00
6.637398162764681e+01,3.913770582120933e-03,7.902006394048915e-03,1.076913703620978e-03,2.548000660104142e-04,5.209571029990912e-06,2.569825591778379e-07,1.425159672367404e-07,3.100201385305178e-08,9.605865583288395e-07,0.000000000000000e+00
6.761046188388931e+01,3.909211162740703e-03,7.901728970101371e-03,1.075567545696579e-03,2.547738061204797e-04,5.209571029990912e-06,2.516275610139587e-07,1.389538288538775e-07,3.017492541237287e-08,9.602688543660538e-07,0.000000000000000e+00
6.886997651876311e+01,3.904661092840976e-03,7.891383841254112e-03,1.074254889260299e-03,2.548221925697172e-04,5.209571029990912e-06,2.463723037021354e-07,1.354669121904843e-07,2.936597841569865e-08,9.599597217290417e-07,0.000000000000000e+00
7.015295463948300e+01,3.899299999410064e-03,7.874342758579407e-03,1.072975124319578e-03,2.544976467005997e-04,5.209571029990912e-06,2.412149959925597e-07,1.320537975952004e-07,2.857482527119896e-08,9.596467757296709e-07,0.000000000000000e+00
7.145983334709794e+01,3.891675804187455e-03,7.855579821521850e-03,1.071727583770074e-03,2.539607875543070e-04,5.209571029990912e-06,2.361538799698754e-07,1.287130910364236e-07,2.780111952666370e-08,9.593266559551790e-07,0.000000000000000e+00
7.279105788540802e+01,3.883156513741723e-03,7.833877337343793e-03,1.070511625167110e-03,2.531941546753374e-04,5.209571029990912e-06,2.311872304525466e-07,1.254434236424350e-07,2.704451769204718e-08,9.590126306430487e-07,0.000000000000000e+00
7.414708179265578e+01,3.873906807465416e-03,7.802390068860547e-03,1.069326615621912e-03,2.522129366128791e-04,5.209571029990912e-06,2.263133544032862e-07,1.222434512504945e-07,2.630469380777215e-08,9.587069677103635e-07,0.000000000000000e+00
7.552836705604321e+01,3.863380423709656e-03,7.762164703907707e-03,1.068171952718218e-03,2.510144050385984e-04,5.209571029990912e-06,2.215305903503407e-07,1.191118539647620e-07,2.558131800397181e-08,9.584084035297881e-07,0.000000000000000e+00
7.693538426912743e+01,3.851371259558099e-03,7.715031506378695e-03,1.067047032646245e-03,2.496135013388309e-04,5.209571029990912e-06,2.168373078194261e-07,1.160473357228936e-07,2.487407663129065e-08,9.581186318769151e-07,0.000000000000000e+00
7.836861279214828e+01,3.838324691979194e-03,7.661384048250740e-03,1.065951261533517e-03,2.480220655769586e-04,5.209571029990912e-06,2.122319067761169e-07,1.130486238711735e-07,2.418264710118052e-08,9.578356839046355e-07,0.000000000000000e+00
7.982854091534291e+01,3.825065265076902e-03,7.603968287467195e-03,1.064884071218118e-03,2.462216407404667e-04,5.209571029990912e-06,2.077128170784905e-07,1.101144687480384e-07,2.350672211495608e-08,9.575601588780122e-07,0.000000000000000e+00
8.131566602530248e+01,3.810521341860659e-03,7.542296213667575e-03,1.063844891155523e-03,2.442355581018330e-04,5.209571029990912e-06,2.032784979398345e-07,1.072436432758564e-07,2.284600866673126e-08,9.572925254610384e-07,0.000000000000000e+00
8.283049477442810e+01,3.794760747131842e-03,7.471621798214962e-03,1.062833166695199e-03,2.420598549978887e-04,5.209571029990912e-06,1.989274374012248e-07,1.044349425608227e-07,2.220019166006949e-08,9.570318384285106e-07,0.000000000000000e+00
8.437354325354356e+01,3.777882098892538e-03,7.393565045391496e-03,1.061848362348285e-03,2.397085921135439e-04,5.209571029990912e-06,1.946581518137885e-07,1.016871835008393e-07,2.156899340355914e-08,9.567586919662387e-07,0.000000000000000e+00
8.594533716772355e+01,3.759752539811692e-03,7.308195498223828e-03,1.060889949189369e-03,2.371874050002492e-04,5.209571029990912e-06,1.904691853304648e-07,9.899920440124369e-08,2.095212146012033e-08,9.563964587557560e-07,0.000000000000000e+00
8.754641201539745e+01,3.740436088382954e-03,7.214386041756697e-03,1.059957396165607e-03,2.344932943537642e-04,5.209571029990912e-06,1.863591094070823e-07,9.636986459825731e-08,2.034929917306963e-08,9.559978514898866e-07,0.000000000000000e+00
8.917731327078968e+01,3.720001004689530e-03,7.116841511084707e-03,1.059050201961377e-03,2.316254576148496e-04,5.209571029990912e-06,1.823265223125731e-07,9.379804409002355e-08,1.976024228197732e-08,9.555974222146311e-07,0.000000000000000e+00
9.083859656975868e+01,3.698591296906094e-03,7.015364353838698e-03,1.058167878701277e-03,2.285846783648767e-04,5.209571029990912e-06,1.783700486481443e-07,9.128264317510717e-08,1.918468980454651e-08,9.552186449703460e-07,0.000000000000000e+00
9.253082789909782e+01,3.676093708052329e-03,6.905659054439317e-03,1.057309924848449e-03,2.253792542947163e-04,5.209571029990912e-06,1.744883388752344e-07,8.882258209832863e-08,1.862236730786875e-08,9.548393553323961e-07,0.000000000000000e+00
9.425458378936297e+01,3.652409492755504e-03,6.787796520849240e-03,1.056256741286116e-03,2.220131905558463e-04,5.209571029990912e-06,1.706800688520776e-07,8.641680070380831e-08,1.807301959194586e-08,9.544348539810181e-07,0.000000000000000e+00
9.601045151129209e+01,3.627610752072905e-03,6.664082749936630e-03,1.055446829443036e-03,2.184842056105857e-04,5.209571029990912e-06,1.669439393787077e-07,8.406425809509407e-08,1.753638618958839e-08,9.538810086088733e-07,0.000000000000000e+00
9.779902927588400e+01,3.601848620005770e-03,6.537243630525044e-03,1.054660185119772e-03,2.147968676394373e-04,5.209571029990912e-06,1.632786757502312e-07,8.176393230225114e-08,1.701221959202285e-08,9.532624971770159e-07,0.000000000000000e+00
9.962092643820435e+01,3.575501664864538e-03,6.403595136869364e-03,1.053896406852511e-03,2.109914440588486e-04,5.209571029990912e-06,1.596830273182010e-07,7.951481995578779e-08,1.650027058495199e-08,9.526494359781676e-07,0.000000000000000e+00
1.014767637049884e+02,3.548435414204975e-03,6.262548927579401e-03,1.053154672688732e-03,2.070704578596185e-04,5.209571029990912e-06,1.561557670599247e-07,7.731593596729542e-08,1.600029867675111e-08,9.520431955405737e-07,0.000000000000000e+00
1.033671733461111e+02,3.520304990582595e-03,6.114323743400125e-03,1.052434529237197e-03,2.030484469119494e-04,5.209571029990912e-06,1.526956911555439e-07,7.516631321667975e-08,1.551207106130608e-08,9.514373268040096e-07,0.000000000000000e+00
1.052927994099967e+02,3.490948386125839e-03,5.960784714899715e-03,1.051735579834833e-03,1.989246780256593e-04,5.209571029990912e-06,1.493016185727181e-07,7.306500224585953e-08,1.503534678670162e-08,9.508024666705313e-07,0.000000000000000e+00
1.072542979430414e+02,3.459620727183972e-03,5.804414893932931e-03,1.051057406455288e-03,1.947176289244234e-04,5.209571029990912e-06,1.459723906587526e-07,7.101107095880811e-08,1.456990592111865e-08,9.499565763623836e-07,0.000000000000000e+00
1.092523372131231e+02,3.427022536548878e-03,5.647777193297303e-03,1.050399613042520e-03,1.904710593212609e-04,5.209571029990912e-06,1.427068707400078e-07,6.900360432781544e-08,1.411551459599610e-08,9.490362189570077e-07,0.000000000000000e+00
1.112875979372757e+02,3.394560303566836e-03,5.482027925813666e-03,1.049761802162083e-03,1.862022322988481e-04,5.209571029990912e-06,1.395039437284267e-07,6.704170410584159e-08,1.367196405030541e-08,9.481293229034006e-07,0.000000000000000e+00
1.133607735136039e+02,3.361215560739866e-03,5.310509831010432e-03,1.049143595678111e-03,1.819238738349639e-04,5.209571029990912e-06,1.363625157350223e-07,6.512448854483747e-08,1.323903530403491e-08,9.472274959286389e-07,0.000000000000000e+00
1.154725702575191e+02,3.326710182317890e-03,5.141823285535139e-03,1.048544587726782e-03,1.776338410689358e-04,5.209571029990912e-06,1.332815136901598e-07,6.325109211990186e-08,1.281651331262287e-08,9.461532704197549e-07,0.000000000000000e+00
1.176237076423754e+02,3.292115972945211e-03,4.971449274781404e-03,1.046430887892935e-03,1.733383545584612e-04,5.209571029990912e-06,1.302598849704765e-07,6.142066525914353e-08,1.240419377275769e-08,9.448400398305968e-07,0.000000000000000e+00
1.198149185445892e+02,3.257409839533472e-03,4.798970130663715e-03,1.045869216886539e-03,1.690388168826032e-04,5.209571029990912e-06,1.272965970322728e-07,5.963237407911483e-08,1.200187782781432e-08,9.435069060437967e-07,0.000000000000000e+00
1.220469494933242e+02,3.222052683185857e-03,4.623864703430954e-03,1.045326117733266e-03,1.647388529668217e-04,5.209571029990912e-06,1.243906370512149e-07,5.788540012567904e-08,1.160936792162385e-08,9.421777554404905e-07,0.000000000000000e+00
1.243205609248293e+02,3.186872996927890e-03,4.446585304513064e-03,1.044801565876958e-03,1.604403216750569e-04,5.209571029990912e-06,1.215410115681808e-07,5.617894012016896e-08,1.122645793490334e-08,9.407899301523906e-07,0.000000000000000e+00
1.266365274415120e+02,3.151818013843226e-03,4.269763143228666e-03,1.044295192314339e-03,1.561425792208063e-04,5.209571029990912e-06,1.187467461410891e-07,5.451220571069450e-08,1.085296829052852e-08,9.390867981521832e-07,0.000000000000000e+00
1.289956380758410e+02,3.117263766930638e-03,4.095569933150352e-03,1.043805795758045e-03,1.518424262630357e-04,5.209571029990912e-06,1.160068850025353e-07,5.288442322844412e-08,1.048870746940821e-08,9.372426666966430e-07,0.000000000000000e+00
1.313986965591631e+02,3.082374734882210e-03,3.925166232663966e-03,1.043333039767285e-03,1.475426420599744e-04,5.209571029990912e-06,1.133204907230704e-07,5.129483344882727e-08,1.013349494550645e-08,9.353874926738535e-07,0.000000000000000e+00
1.338465215955284e+02,3.047813867000617e-03,3.760656615741180e-03,1.042876593285645e-03,1.432424276883733e-04,5.209571029990912e-06,1.106866438799430e-07,4.974269135729265e-08,9.787152052410560e-09,9.332503545732054e-07,0.000000000000000e+00
1.363399471406169e+02,3.013953535644100e-03,3.603805318280144e-03,1.038871083553823e-03,1.389418107355319e-04,5.209571029990912e-06,1.081044427311300e-07,4.822726591965347e-08,9.449498317871011e-09,9.309583220491665e-07,0.000000000000000e+00
1.388798226858606e+02,2.980237766705330e-03,3.449913427822220e-03,1.038446281349744e-03,1.346414646264684e-04,5.209571029990912e-06,1.055730028944693e-07,4.674783985673900e-08,9.120366636735228e-09,9.285941899313590e-07,0.000000000000000e+00
1.414670135478595e+02,2.946683568138863e-03,3.300863921291075e-03,1.038036819468893e-03,1.303404724720143e-04,5.209571029990912e-06,1.030914570317086e-07,4.530370942318605e-08,8.799588397708096e-09,9.258044661561935e-07,0.000000000000000e+00
1.441024011631876e+02,2.913328354416300e-03,3.160285366252508e-03,1.037642386722260e-03,1.260387564715558e-04,5.209571029990912e-06,1.006589545372741e-07,4.389418419016968e-08,8.486995756531292e-09,9.228292610437466e-07,0.000000000000000e+00
1.467868833886927e+02,2.880022467286254e-03,3.027930719843912e-03,1.037263751470467e-03,1.217452168467585e-04,5.209571029990912e-06,9.827466123155635e-08,4.251858683186348e-08,8.182432244812499e-09,9.198648328250758e-07,0.000000000000000e+00
1.495213748073888e+02,2.846610575222719e-03,2.903697138789592e-03,1.036900768520729e-03,1.388823159166643e-04,5.209571029990912e-06,9.593775905850302e-08,4.117625291540408e-08,7.885738446734652e-09,9.165798345178550e-07,0.000000000000000e+00
1.523068070400479e+02,2.812997334048736e-03,2.787396365788507e-03,1.036551865658930e-03,1.346435190628608e-04,5.209571029990912e-06,9.364744578729708e-08,3.986653069412071e-08,7.596759626732197e-09,9.130985886160252e-07,0.000000000000000e+00
1.551441290625964e+02,2.779445641118693e-03,2.678807830776808e-03,1.028967821147911e-03,1.304127829150351e-04,5.209571029990912e-06,9.140293471788822e-08,3.858878090377345e-08,7.315344699164406e-09,9.095307203056161e-07,0.000000000000000e+00
1.580343075294241e+02,2.746449830766558e-03,2.577774755007933e-03,1.028645902730532e-03,1.262151079154394e-04,5.209571029990912e-06,8.920345439013250e-08,3.734237656152438e-08,7.041347339803175e-09,9.054538398343897e-07,0.000000000000000e+00
1.609783271027157e+02,2.713600916416588e-03,2.484200871268260e-03,1.028337033837486e-03,1.220491529095458e-04,5.209571029990912e-06,8.704824829627935e-08,3.612670276734489e-08,6.774624169849825e-09,9.017044942107840e-07,0.000000000000000e+00
1.639771907879183e+02,2.680618220923620e-03,2.398659080398279e-03,1.028040922286888e-03,1.179316354608798e-04,5.209571029990912e-06,8.493657459652916e-08,3.494115650753841e-08,6.515032300949745e-09,8.974328724179934e-07,0.000000000000000e+00
1.670319202754577e+02,2.647448836232257e-03,2.320673109480590e-03,1.027758111995616e-03,1.138637689131080e-04,5.209571029990912e-06,8.286770583736380e-08,3.378514646003042e-08,6.262435542211530e-09,8.928116339517451e-07,0.000000000000000e+00
1.701435562888206e+02,2.614037484188114e-03,2.249819870509882e-03,1.027489127444214e-03,1.098466181785531e-04,5.209571029990912e-06,8.084092867233075e-08,3.265809280104801e-08,6.016698394005443e-09,8.879688885429801e-07,0.000000000000000e+00
1.733131589391215e+02,2.572823935793222e-03,2.189775547907628e-03,1.013498759085596e-03,1.058804895169438e-04,5.209571029990912e-06,7.885554358493513e-08,3.155942701277635e-08,5.777690867018828e-09,8.830253735958454e-07,0.000000000000000e+00
1.765418080862744e+02,2.488546032190203e-03,2.139207618572016e-03,1.013253170379893e-03,1.019689996356869e-04,5.209571029990912e-06,7.691086461326468e-08,3.048859169154151e-08,5.545283608832221e-09,8.775436981538787e-07,0.000000000000000e+00
1.798306037068931e+02,2.384076718966456e-03,2.092744778961557e-03,1.013018696059984e-03,9.811939459425517e-05,5.209571029990912e-06,7.500621907593790e-08,2.944504035602507e-08,5.319349980593503e-09,8.716824568309276e-07,0.000000000000000e+00
1.831806662690450e+02,2.279806692475158e-03,2.011015266303154e-03,1.012795057349080e-03,9.433262747270742e-05,5.209571029990912e-06,7.314094729892747e-08,2.842823725496676e-08,5.099769857794004e-09,8.654162244313776e-07,0.000000000000000e+00
1.865931371139864e+02,2.175947314538873e-03,1.898534993186056e-03,9.885221069652855e-04,9.060956590541403e-05,5.209571029990912e-06,7.131440234276451e-08,2.743765717375579e-08,4.886422603128837e-09,8.590941838624587e-07,0.000000000000000e+00
1.900691788450085e+02,2.073054654041095e-03,1.793935313797263e-03,9.883222736770450e-04,8.695205690245413e-05,5.209571029990912e-06,6.952594972957814e-08,2.647278523924734e-08,4.679191067459552e-09,8.523739045015058e-07,0.000000000000000e+00
1.936099757235280e+02,1.971116338198755e-03,1.694447618692073e-03,9.881322020508165e-04,8.336335665531714e-05,5.209571029990912e-06,6.777496716936373e-08,2.553311672206914e-08,4.477961117290186e-09,8.451615363023412e-07,0.000000000000000e+00
1.972167340725558e+02,1.870236212467808e-03,1.600194593855071e-03,9.879516312215433e-04,7.985282043827093e-05,5.209571029990912e-06,6.606084428480379e-08,2.461815683559966e-08,4.282621350253178e-09,2.958632948810377e-07,0.000000000000000e+00
2.008906826876826e+02,1.770562993848133e-03,1.519877813238270e-03,9.877802953740409e-04,7.642193930269918e-05,5.209571029990912e-06,6.438298233388415e-08,2.372742053070462e-08,4.093063396167275e-09,2.880167638275764e-07,0.000000000000000e+00
2.046330732557200e+02,1.671760198948895e-03,1.435051254272272e-03,9.499256643020455e-04,7.307187749807437e-05,5.209571029990912e-06,6.274079392945351e-08,2.286043228521117e-08,3.909177957846162e-09,2.802697482912465e-07,0.000000000000000e+00
2.084451807811413e+02,1.574227253221353e-03,1.351798768339051e-03,9.497750256937413e-04,6.980443070662799e-05,5.209571029990912e-06,6.113370275476452e-08,2.201672588697161e-08,3.730864464031684e-09,2.722325765287754e-07,0.000000000000000e+00
2.123283040204653e+02,1.477712664149051e-03,1.269226541430766e-03,9.496325640625025e-04,6.662466235525639e-05,5.209571029990912e-06,5.956114327390586e-08,2.119584420922639e-08,3.558023785509794e-09,2.635491731254451e-07,0.000000000000000e+00
