# energy,mu_nu,pi_pi0,pi_pi_pi,pi0_e_nu,pi0_mu_nu,pi_pi0_pi0,e_nu
1.745052615894753e+02,1.722322439010619e-03,1.570024479847079e-04,0.000000000000000e+00,3.542955895729725e-04,7.942072919324499e-06,0.000000000000000e+00,0.000000000000000e+00
1.766799510712607e+02,1.668985653127682e-03,1.428043931316683e-04,0.000000000000000e+00,3.469146035722246e-04,6.870576037369416e-06,0.000000000000000e+00,0.000000000000000e+00
1.788817415945796e+02,1.614925793203780e-03,1.292401474854552e-04,0.000000000000000e+00,3.371434277234968e-04,5.891089250631106e-06,0.000000000000000e+00,0.000000000000000e+00
1.811109708933748e+02,1.560147991313699e-03,1.163168433964237e-04,0.000000000000000e+00,3.241026194654386e-04,5.003214390093649e-06,0.000000000000000e+00,0.000000000000000e+00
1.833679809104383e+02,1.504658388988643e-03,1.040414603593760e-04,0.000000000000000e+00,3.109095109755441e-04,4.201765770177521e-06,0.000000000000000e+00,0.000000000000000e+00
1.856531178498635e+02,1.448464195872894e-03,9.242080862203524e-05,0.000000000000000e+00,3.001442692905302e-04,3.488514132955854e-06,0.000000000000000e+00,0.000000000000000e+00
1.879667322301480e+02,1.391573751113496e-03,8.146151190709597e-05,0.000000000000000e+00,2.858364625339705e-04,2.852172141764948e-06,0.000000000000000e+00,0.000000000000000e+00
1.903091789379620e+02,1.333996587599444e-03,7.116998920757711e-05,0.000000000000000e+00,2.676652296110831e-04,2.301370402862874e-06,0.000000000000000e+00,0.000000000000000e+00
1.926808172825823e+02,1.275743499171321e-03,6.155243561358326e-05,0.000000000000000e+00,2.526032066553992e-04,1.820386343868889e-06,0.000000000000000e+00,0.000000000000000e+00
1.950820110510084e+02,1.216826610927399e-03,5.261480212680417e-05,0.000000000000000e+00,2.364913252299995e-04,1.409654062354518e-06,0.000000000000000e+00,0.000000000000000e+00
1.975131285637640e+02,1.157259452757239e-03,4.436277441723035e-05,0.000000000000000e+00,2.180731164811185e-04,1.067072427070528e-06,0.000000000000000e+00,0.000000000000000e+00
1.999745427313929e+02,1.097057036239217e-03,3.680175047469819e-05,0.000000000000000e+00,1.984615635631536e-04,7.832186860548987e-07,0.000000000000000e+00,0.000000000000000e+00
2.024666311116611e+02,1.036235935043788e-03,2.993681710586255e-05,0.000000000000000e+00,1.805424791055166e-04,5.536586869147900e-07,0.000000000000000e+00,0.000000000000000e+00
2.049897759674699e+02,9.748143689901048e-04,2.377272522516805e-05,0.000000000000000e+00,1.580007438163285e-04,3.766988793659665e-07,0.000000000000000e+00,0.000000000000000e+00
2.075443643254914e+02,9.128122919097634e-04,1.831386388621985e-05,0.000000000000000e+00,1.347260446849513e-04,2.424056849631613e-07,0.000000000000000e+00,0.000000000000000e+00
2.101307880355356e+02,8.502514834771801e-04,1.356423299774639e-05,0.000000000000000e+00,1.136486059376189e-04,1.449088719044682e-07,0.000000000000000e+00,0.000000000000000e+00
2.127494438306551e+02,7.871556451730589e-04,9.527414666030066e-06,0.000000000000000e+00,9.214050515080029e-05,7.832342101293506e-08,0.000000000000000e+00,0.000000000000000e+00
2.154007333880018e+02,7.235505005537808e-04,6.206543103253292e-06,0.000000000000000e+00,6.958458626561543e-05,3.675157397197641e-08,0.000000000000000e+00,0.000000000000000e+00
2.180850633904388e+02,6.594639000065944e-04,3.604273038728598e-06,0.000000000000000e+00,4.876666688958332e-05,1.407574841080994e-08,0.000000000000000e+00,0.000000000000000e+00
2.208028455889227e+02,5.949259301777548e-04,1.722746567350336e-06,0.000000000000000e+00,2.912354778187239e-05,3.791826686544970e-09,0.000000000000000e+00,0.000000000000000e+00
2.235544968656626e+02,5.299690282681567e-04,5.635583669130748e-07,0.000000000000000e+00,1.344430715828435e-05,4.719982035576304e-10,0.000000000000000e+00,0.000000000000000e+00
2.263404392980647e+02,4.646281013991566e-04,1.277192131143639e-07,0.000000000000000e+00,2.901717609559574e-06,4.732573452282867e-12,0.000000000000000e+00,0.000000000000000e+00
2.291611002234764e+02,3.989406512587031e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.320169123047345e+02,3.329469042473176e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.349083135965330e+02,2.666899473512358e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.378357476126150e+02,2.002158699799229e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.407996633938047e+02,1.335739120140575e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.438005155768861e+02,6.681661832042426e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.468387644643389e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
