,photon_energies,1e15.0,1e15.05,1e15.1,1e15.15,1e15.2,1e15.25,1e15.3,1e15.35,1e15.4,1e15.45,1e15.5,1e15.55,1e15.6,1e15.65,1e15.7,1e15.75,1e15.8,1e15.85,1e15.9,1e15.95,1e16.0,1e16.05,1e16.1,1e16.15,1e16.2,1e16.25,1e16.3,1e16.35,1e16.4,1e16.45,1e16.5,1e16.55,1e16.6,1e16.65,1e16.7,1e16.75,1e16.8,1e16.85,1e16.9,1e16.95,1e17.0,1e17.05,1e17.1,1e17.15,1e17.2,1e17.25,1e17.3,1e17.35,1e17.4,1e17.45,1e17.5,1e17.55,1e17.6,1e17.65,1e17.7,1e17.75,1e17.8,1e17.85,1e17.9,1e17.95,1e18.0
381,250.5,1.61212e-12,2.84488e-17,1.43763e-22,1.67648e-28,3.77792e-35,1.43642e-42,5.51289e-51,2.35573e-60,5.98908e-71,8.66787e-83,5.02447e-96,5.54898e-111,1.14049e-127,1.8315e-146,1.83986e-167,4.3813e-191,1.22826e-217,2.24529e-247,1.10602e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,263.5,1.69579e-12,2.99252e-17,1.51224e-22,1.76349e-28,3.97398e-35,1.51097e-42,5.79899e-51,2.47799e-60,6.29989e-71,9.1177e-83,5.28522e-96,5.83696e-111,1.19968e-127,1.92654e-146,1.93534e-167,4.60867e-191,1.292e-217,2.36182e-247,1.16341e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,277.3,1.7846e-12,3.14924e-17,1.59143e-22,1.85584e-28,4.18211e-35,1.5901e-42,6.10269e-51,2.60777e-60,6.62983e-71,9.59521e-83,5.56202e-96,6.14265e-111,1.26251e-127,2.02744e-146,2.0367e-167,4.85003e-191,1.35966e-217,2.48551e-247,1.22434e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,291.7,1.87727e-12,3.31278e-17,1.67408e-22,1.95222e-28,4.39928e-35,1.67267e-42,6.4196e-51,2.74318e-60,6.97411e-71,1.00935e-82,5.85085e-96,6.46163e-111,1.32807e-127,2.13272e-146,2.14246e-167,5.10189e-191,1.43027e-217,2.61458e-247,1.28792e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,306.9,1.97509e-12,3.48541e-17,1.76131e-22,2.05394e-28,4.62852e-35,1.75983e-42,6.75411e-51,2.88613e-60,7.33752e-71,1.06194e-82,6.15573e-96,6.79834e-111,1.39728e-127,2.24386e-146,2.2541e-167,5.36774e-191,1.5048e-217,2.75082e-247,1.35503e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,322.9,2.07806e-12,3.66711e-17,1.85313e-22,2.16102e-28,4.86983e-35,1.85158e-42,7.10623e-51,3.03659e-60,7.72006e-71,1.11731e-82,6.47665e-96,7.15276e-111,1.47012e-127,2.36084e-146,2.37162e-167,5.64759e-191,1.58325e-217,2.89423e-247,1.42568e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,339.7,2.18618e-12,3.85791e-17,1.94955e-22,2.27346e-28,5.1232e-35,1.94791e-42,7.47596e-51,3.19458e-60,8.12172e-71,1.17544e-82,6.81362e-96,7.52491e-111,1.54661e-127,2.48367e-146,2.49501e-167,5.94142e-191,1.66562e-217,3.04482e-247,1.49985e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,357.4,2.30009e-12,4.05892e-17,2.05113e-22,2.39192e-28,5.39014e-35,2.04941e-42,7.86549e-51,3.36104e-60,8.5449e-71,1.23668e-82,7.16864e-96,7.91699e-111,1.6272e-127,2.61308e-146,2.62501e-167,6.251e-191,1.75241e-217,3.20347e-247,1.578e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,376.0,2.41979e-12,4.27016e-17,2.15788e-22,2.5164e-28,5.67065e-35,2.15607e-42,8.27483e-51,3.53595e-60,8.9896e-71,1.30104e-82,7.54172e-96,8.32901e-111,1.71188e-127,2.74907e-146,2.76163e-167,6.57632e-191,1.84361e-217,3.37018e-247,1.66013e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,395.5,2.54529e-12,4.49162e-17,2.26979e-22,2.6469e-28,5.96474e-35,2.26788e-42,8.70398e-51,3.71933e-60,9.45581e-71,1.36852e-82,7.93284e-96,8.76097e-111,1.80066e-127,2.89164e-146,2.90485e-167,6.91738e-191,1.93922e-217,3.54497e-247,1.74622e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,416.1,2.67786e-12,4.72557e-17,2.38801e-22,2.78477e-28,6.27542e-35,2.38601e-42,9.15734e-51,3.91306e-60,9.94833e-71,1.4398e-82,8.34603e-96,9.2173e-111,1.89445e-127,3.04226e-146,3.05615e-167,7.27767e-191,2.04023e-217,3.72961e-247,1.83718e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,437.8,2.81751e-12,4.97201e-17,2.51255e-22,2.93e-28,6.60269e-35,2.51044e-42,9.6349e-51,4.11713e-60,1.04671e-70,1.51489e-82,8.78129e-96,9.69799e-111,1.99325e-127,3.20091e-146,3.21553e-167,7.65721e-191,2.14663e-217,3.92411e-247,1.93299e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,460.6,2.96425e-12,5.23095e-17,2.6434e-22,3.08259e-28,6.94655e-35,2.64118e-42,1.01367e-50,4.33154e-60,1.10123e-70,1.59378e-82,9.2386e-96,1.0203e-110,2.09705e-127,3.36761e-146,3.38299e-167,8.05599e-191,2.25842e-217,4.12847e-247,2.03366e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,484.6,3.1187e-12,5.50351e-17,2.78114e-22,3.24321e-28,7.30851e-35,2.7788e-42,1.06649e-50,4.55724e-60,1.15861e-70,1.67683e-82,9.71999e-96,1.07347e-110,2.20632e-127,3.54308e-146,3.55927e-167,8.47575e-191,2.3761e-217,4.34359e-247,2.13962e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,509.8,3.28088e-12,5.7897e-17,2.92576e-22,3.41186e-28,7.68856e-35,2.92331e-42,1.12194e-50,4.79423e-60,1.21886e-70,1.76402e-82,1.02254e-95,1.12929e-110,2.32105e-127,3.72733e-146,3.74436e-167,8.91651e-191,2.49966e-217,4.56947e-247,2.25088e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,536.4,3.45207e-12,6.09179e-17,3.07842e-22,3.58988e-28,8.08973e-35,3.07584e-42,1.18048e-50,5.04438e-60,1.28245e-70,1.85607e-82,1.0759e-95,1.18821e-110,2.44216e-127,3.92181e-146,3.93973e-167,9.38174e-191,2.63009e-217,4.80789e-247,2.36833e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,564.3,3.63162e-12,6.40865e-17,3.23854e-22,3.77661e-28,8.51051e-35,3.23582e-42,1.24189e-50,5.30675e-60,1.34916e-70,1.95261e-82,1.13186e-95,1.25002e-110,2.56918e-127,4.1258e-146,4.14464e-167,9.86972e-191,2.76689e-217,5.05796e-247,2.49151e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,593.7,3.82083e-12,6.74254e-17,3.40727e-22,3.97337e-28,8.9539e-35,3.40441e-42,1.30659e-50,5.58323e-60,1.41945e-70,2.05434e-82,1.19083e-95,1.31514e-110,2.70304e-127,4.34075e-146,4.36058e-167,1.03839e-190,2.91104e-217,5.32148e-247,2.62132e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,624.6,4.01969e-12,7.09346e-17,3.5846e-22,4.18017e-28,9.41992e-35,3.58159e-42,1.37459e-50,5.87382e-60,1.49333e-70,2.16126e-82,1.25281e-95,1.38359e-110,2.84372e-127,4.56667e-146,4.58753e-167,1.09244e-190,3.06255e-217,5.59845e-247,2.75775e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,657.1,4.22885e-12,7.46256e-17,3.77112e-22,4.39768e-28,9.91007e-35,3.76796e-42,1.44612e-50,6.17945e-60,1.57103e-70,2.27371e-82,1.318e-95,1.45558e-110,2.99169e-127,4.80429e-146,4.82624e-167,1.14928e-190,3.22191e-217,5.88975e-247,2.90125e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,691.3,4.44894e-12,7.85096e-17,3.9674e-22,4.62656e-28,1.04259e-34,3.96407e-42,1.52138e-50,6.50108e-60,1.6528e-70,2.39205e-82,1.38659e-95,1.53134e-110,3.1474e-127,5.05434e-146,5.07743e-167,1.2091e-190,3.3896e-217,6.1963e-247,3.05225e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,727.3,4.68063e-12,8.25981e-17,4.174e-22,4.86749e-28,1.09688e-34,4.1705e-42,1.60061e-50,6.83962e-60,1.73887e-70,2.51662e-82,1.4588e-95,1.61109e-110,3.3113e-127,5.31755e-146,5.34184e-167,1.27206e-190,3.56611e-217,6.51897e-247,3.2112e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,765.2,4.92454e-12,8.69023e-17,4.39151e-22,5.12114e-28,1.15404e-34,4.38783e-42,1.68402e-50,7.19604e-60,1.82948e-70,2.64776e-82,1.53482e-95,1.69504e-110,3.48386e-127,5.59465e-146,5.62021e-167,1.33835e-190,3.75194e-217,6.85868e-247,3.37853e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,805.0,5.18067e-12,9.14223e-17,4.61992e-22,5.3875e-28,1.21406e-34,4.61605e-42,1.77161e-50,7.57032e-60,1.92463e-70,2.78548e-82,1.61465e-95,1.78321e-110,3.66506e-127,5.88564e-146,5.91253e-167,1.40796e-190,3.94709e-217,7.21542e-247,3.55426e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,846.9,5.45033e-12,9.61808e-17,4.86039e-22,5.66792e-28,1.27725e-34,4.85631e-42,1.86382e-50,7.96436e-60,2.02481e-70,2.93047e-82,1.69869e-95,1.87602e-110,3.85583e-127,6.19199e-146,6.22027e-167,1.48125e-190,4.15254e-217,7.59098e-247,3.73926e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,891.0,5.73414e-12,1.01189e-16,5.11348e-22,5.96306e-28,1.34376e-34,5.10919e-42,1.96087e-50,8.37908e-60,2.13025e-70,3.08306e-82,1.78715e-95,1.97371e-110,4.05661e-127,6.51442e-146,6.54418e-167,1.55838e-190,4.36877e-217,7.98626e-247,3.93397e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,937.4,6.03275e-12,1.06459e-16,5.37977e-22,6.2736e-28,1.41374e-34,5.37526e-42,2.06299e-50,8.81543e-60,2.24118e-70,3.24362e-82,1.88021e-95,2.07649e-110,4.26786e-127,6.85367e-146,6.88497e-167,1.63953e-190,4.59628e-217,8.40215e-247,4.13884e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,986.3,6.34745e-12,1.12012e-16,5.66041e-22,6.60086e-28,1.48749e-34,5.65566e-42,2.1706e-50,9.27529e-60,2.3581e-70,3.41282e-82,1.9783e-95,2.18482e-110,4.4905e-127,7.21119e-146,7.24413e-167,1.72506e-190,4.83604e-217,8.84046e-247,4.35474e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,1038.0,6.68017e-12,1.17884e-16,5.95712e-22,6.94687e-28,1.56546e-34,5.95212e-42,2.28438e-50,9.76149e-60,2.4817e-70,3.59171e-82,2.082e-95,2.29934e-110,4.72588e-127,7.58919e-146,7.62385e-167,1.81548e-190,5.08954e-217,9.30386e-247,4.58301e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,1092.0,7.0277e-12,1.24016e-16,6.26703e-22,7.30827e-28,1.6469e-34,6.26177e-42,2.40322e-50,1.02693e-59,2.61081e-70,3.77857e-82,2.19031e-95,2.41896e-110,4.97173e-127,7.984e-146,8.02047e-167,1.90993e-190,5.35431e-217,9.78787e-247,4.82143e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,1148.0,7.38809e-12,1.30376e-16,6.58841e-22,7.68305e-28,1.73136e-34,6.58289e-42,2.52647e-50,1.07959e-59,2.7447e-70,3.97234e-82,2.30263e-95,2.54301e-110,5.2267e-127,8.39344e-146,8.43178e-167,2.00788e-190,5.6289e-217,1.02898e-246,5.06868e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,1208.0,7.77423e-12,1.3719e-16,6.93276e-22,8.0846e-28,1.82185e-34,6.92694e-42,2.65851e-50,1.13602e-59,2.88815e-70,4.17995e-82,2.42298e-95,2.67592e-110,5.49987e-127,8.83212e-146,8.87246e-167,2.11282e-190,5.92309e-217,1.08276e-246,5.3336e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,1271.0,8.17967e-12,1.44345e-16,7.29431e-22,8.50623e-28,1.91686e-34,7.28819e-42,2.79716e-50,1.19526e-59,3.03877e-70,4.39795e-82,2.54934e-95,2.81547e-110,5.7867e-127,9.29274e-146,9.33518e-167,2.223e-190,6.23199e-217,1.13923e-246,5.61176e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,1337.0,8.60442e-12,1.51841e-16,7.67309e-22,8.94794e-28,2.0164e-34,7.66665e-42,2.94241e-50,1.25733e-59,3.19657e-70,4.62632e-82,2.68172e-95,2.96167e-110,6.08719e-127,9.77529e-146,9.81994e-167,2.33844e-190,6.5556e-217,1.19839e-246,5.90316e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,1407.0,9.05492e-12,1.5979e-16,8.07482e-22,9.41642e-28,2.12197e-34,8.06805e-42,3.09646e-50,1.32316e-59,3.36393e-70,4.86854e-82,2.82213e-95,3.11674e-110,6.40589e-127,1.02871e-145,1.03341e-166,2.46087e-190,6.89883e-217,1.26113e-246,6.21223e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1480.0,9.52472e-12,1.68081e-16,8.49377e-22,9.90498e-28,2.23207e-34,8.48665e-42,3.25712e-50,1.39181e-59,3.53846e-70,5.12113e-82,2.96855e-95,3.27844e-110,6.73825e-127,1.08208e-145,1.08702e-166,2.58855e-190,7.25676e-217,1.32656e-246,6.53454e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,1557.0,1.00203e-11,1.76826e-16,8.93568e-22,1.04203e-27,2.34819e-34,8.92818e-42,3.42657e-50,1.46422e-59,3.72255e-70,5.38757e-82,3.12299e-95,3.44901e-110,7.08882e-127,1.13838e-145,1.14358e-166,2.72322e-190,7.63431e-217,1.39558e-246,6.87451e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,1638.0,1.05415e-11,1.86025e-16,9.40054e-22,1.09624e-27,2.47035e-34,9.39265e-42,3.60483e-50,1.5404e-59,3.91621e-70,5.66785e-82,3.28546e-95,3.62844e-110,7.4576e-127,1.1976e-145,1.20307e-166,2.8649e-190,8.03147e-217,1.46818e-246,7.23215e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,1724.0,1.1095e-11,1.95791e-16,9.8941e-22,1.1538e-27,2.60006e-34,9.8858e-42,3.7941e-50,1.62127e-59,4.12183e-70,5.96543e-82,3.45796e-95,3.81894e-110,7.84915e-127,1.26048e-145,1.26624e-166,3.01531e-190,8.45315e-217,1.54526e-246,7.61186e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,1814.0,1.16742e-11,2.06013e-16,1.04106e-21,1.21403e-27,2.73579e-34,1.04019e-41,3.99217e-50,1.70591e-59,4.337e-70,6.27685e-82,3.63848e-95,4.01831e-110,8.25891e-127,1.32628e-145,1.33234e-166,3.17272e-190,8.89444e-217,1.62593e-246,8.00923e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,1908.0,1.22792e-11,2.16688e-16,1.09501e-21,1.27694e-27,2.87756e-34,1.09409e-41,4.19904e-50,1.79431e-59,4.56174e-70,6.60211e-82,3.82702e-95,4.22653e-110,8.68688e-127,1.39501e-145,1.40138e-166,3.33713e-190,9.35534e-217,1.71019e-246,8.42426e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
