# energy,pi_pi,pi0_pi0
5.741352615120146e+01,1.786503699887651e-04,5.804255897551775e-03
5.902530892176347e+01,1.689024583857306e-04,5.804255897551775e-03
6.068233963081007e+01,1.595401681780534e-04,5.804255897551775e-03
6.238588853384636e+01,1.505519666460042e-04,5.804255897551775e-03
6.413726154654439e+01,1.419266322109604e-04,5.804255897551775e-03
6.593780124583938e+01,1.336532645396803e-04,5.804255897551775e-03
6.778888789912891e+01,1.257213829879153e-04,5.804255897551775e-03
6.969194052236655e+01,1.181213125336686e-04,5.804255897551775e-03
7.164841796785826e+01,1.108418619276602e-04,5.804255897551775e-03
7.365982004259745e+01,1.038748785459093e-04,5.804255897551775e-03
7.572768865799449e+01,9.721078279219817e-05,5.804255897551775e-03
7.785360901188442e+01,9.084068968507759e-05,5.804255897551775e-03
8.003921080371568e+01,8.475608146164154e-05,5.804255897551775e-03
8.228616948385432e+01,7.894874814223885e-05,5.804255897551775e-03
8.459620753795903e+01,7.341072784346153e-05,5.804255897551775e-03
8.697109580741444e+01,6.813434641588607e-05,5.804255897551775e-03
8.941265484683156e+01,6.311222400645647e-05,5.804255897551775e-03
9.192275631965870e+01,5.833722583902031e-05,5.804255897551775e-03
9.450332443297052e+01,5.380243831954283e-05,5.804255897551775e-03
9.715633741253812e+01,4.950122489147695e-05,5.804255897551775e-03
9.988382901930733e+01,4.542716279168622e-05,5.804255897551775e-03
1.026878901084502e+02,4.157424913471541e-05,5.804255897551775e-03
1.055706702321841e+02,3.793651603790511e-05,5.804255897551775e-03
1.085343792875867e+02,3.450852663430135e-05,5.804255897551775e-03
1.115812892106710e+02,3.128479254586424e-05,5.804255897551775e-03
1.147137357180187e+02,2.826003884841243e-05,5.804255897551775e-03
1.179341200973055e+02,2.542912938665549e-05,5.804255897551775e-03
1.212449110480932e+02,2.278699243502062e-05,5.804255897551775e-03
1.246486465742996e+02,2.032862956860679e-05,5.804255897551775e-03
1.281479359297943e+02,1.804887509147547e-05,5.804255897551775e-03
1.317454616186150e+02,1.594229378111102e-05,5.804255897551775e-03
1.354439814513350e+02,1.400146399592788e-05,5.804255897551775e-03
1.392463306591618e+02,1.221751198885414e-05,5.804255897551775e-03
1.431554240673831e+02,1.058183629346462e-05,5.804255897551775e-03
1.471742583298293e+02,9.086079254187866e-06,5.804255897551775e-03
1.513059142260642e+02,7.722197707164047e-06,5.804255897551775e-03
1.555535590230661e+02,6.482587095710734e-06,5.804255897551775e-03
1.599204489032082e+02,5.359753089284816e-06,5.804255897551775e-03
1.644099314604004e+02,4.346660061769277e-06,5.804255897551775e-03
1.690254482663057e+02,3.436689061086674e-06,5.804255897551775e-03
1.737705375085979e+02,2.623454226396530e-06,5.804255897551775e-03
1.786488367032865e+02,1.901116663544684e-06,5.804255897551775e-03
1.836640854831814e+02,1.264279385758553e-06,5.804255897551775e-03
1.888201284646422e+02,7.081422931932229e-07,5.804255897551775e-03
1.941209181948028e+02,2.285844460942197e-07,5.804255897551775e-03
1.995705181815384e+02,6.964343771631594e-08,5.804255897551775e-03
2.051731060084904e+02,3.256744890483679e-08,5.804255897551775e-03
2.109329765375410e+02,1.204802022313933e-08,5.804255897551775e-03
2.168545452011899e+02,2.890969563221882e-09,5.804255897551775e-03
2.229423513873632e+02,0.000000000000000e+00,5.804255897551775e-03
2.292010619192400e+02,0.000000000000000e+00,0.000000000000000e+00
2.356354746327712e+02,0.000000000000000e+00,0.000000000000000e+00
2.422505220546290e+02,0.000000000000000e+00,0.000000000000000e+00
2.490512751834124e+02,0.000000000000000e+00,0.000000000000000e+00
2.560429473769987e+02,0.000000000000000e+00,0.000000000000000e+00
2.632308983490275e+02,0.000000000000000e+00,0.000000000000000e+00
2.706206382775799e+02,0.000000000000000e+00,0.000000000000000e+00
2.782178320291978e+02,0.000000000000000e+00,0.000000000000000e+00
2.860283035014915e+02,0.000000000000000e+00,0.000000000000000e+00
2.940580400876513e+02,0.000000000000000e+00,0.000000000000000e+00
3.023131972662979e+02,0.000000000000000e+00,0.000000000000000e+00
3.108001033201791e+02,0.000000000000000e+00,0.000000000000000e+00
3.195252641873424e+02,0.000000000000000e+00,0.000000000000000e+00
3.284953684484898e+02,0.000000000000000e+00,0.000000000000000e+00
3.377172924543473e+02,0.000000000000000e+00,0.000000000000000e+00
3.471981055969719e+02,0.000000000000000e+00,0.000000000000000e+00
3.569450757290479e+02,0.000000000000000e+00,0.000000000000000e+00
3.669656747353143e+02,0.000000000000000e+00,0.000000000000000e+00
3.772675842604039e+02,0.000000000000000e+00,0.000000000000000e+00
3.878587015974758e+02,0.000000000000000e+00,0.000000000000000e+00
3.987471457421703e+02,0.000000000000000e+00,0.000000000000000e+00
4.099412636165087e+02,0.000000000000000e+00,0.000000000000000e+00
4.214496364675234e+02,0.000000000000000e+00,0.000000000000000e+00
4.332810864455127e+02,0.000000000000000e+00,0.000000000000000e+00
4.454446833669779e+02,0.000000000000000e+00,0.000000000000000e+00
4.579497516674077e+02,0.000000000000000e+00,0.000000000000000e+00
4.708058775492557e+02,0.000000000000000e+00,0.000000000000000e+00
4.840229163305837e+02,0.000000000000000e+00,0.000000000000000e+00
4.976110000000000e+02,0.000000000000000e+00,0.000000000000000e+00
