,photon_energies,1e15.0,1e15.05,1e15.1,1e15.15,1e15.2,1e15.25,1e15.3,1e15.35,1e15.4,1e15.45,1e15.5,1e15.55,1e15.6,1e15.65,1e15.7,1e15.75,1e15.8,1e15.85,1e15.9,1e15.95,1e16.0,1e16.05,1e16.1,1e16.15,1e16.2,1e16.25,1e16.3,1e16.35,1e16.4,1e16.45,1e16.5,1e16.55,1e16.6,1e16.65,1e16.7,1e16.75,1e16.8,1e16.85,1e16.9,1e16.95,1e17.0,1e17.05,1e17.1,1e17.15,1e17.2,1e17.25,1e17.3,1e17.35,1e17.4,1e17.45,1e17.5,1e17.55,1e17.6,1e17.65,1e17.7,1e17.75,1e17.8,1e17.85,1e17.9,1e17.95,1e18.0
885,0.190969,9.92256e+16,1.30124e+16,1528660000000000.0,110124000000000.0,6618010000000.0,269628000000.0,6371070000.0,100443000.0,1032250.0,4926.5,12.0168,0.0174345,1.12583e-05,3.11314e-09,2.61456e-13,8.4883e-18,7.90419e-23,1.68243e-28,6.94742e-35,4.49522e-42,4.51574e-50,4.5293e-59,3.90225e-69,1.77901e-80,3.53796e-93,1.66554e-107,1.87232e-123,2.04632e-141,1.27122e-161,3.26695e-184,1.37009e-209,4.74054e-238,5.93974e-270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.193763,7.96088e+16,9943740000000000.0,1088170000000000.0,82136700000000.0,4456860000000.0,158901000000.0,4174540000.0,60492700.0,457740.0,2686.39,6.41516,0.0074523,4.04712e-06,1.04932e-09,7.70206e-14,2.01715e-18,1.56182e-23,2.74222e-29,9.01047e-36,4.83553e-43,4.05625e-51,2.5894e-60,1.63604e-70,5.35132e-82,6.24133e-95,2.1235e-109,1.14469e-125,6.88782e-144,2.89373e-164,3.2193e-187,5.85058e-213,8.07774e-242,2.74568e-274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,0.196598,5.98946e+16,7750850000000000.0,817220000000000.0,55965800000000.0,3001790000000.0,111088000000.0,2350390000.0,34512700.0,294557.0,1143.98,2.64888,0.0031365,1.44501e-06,3.41446e-10,2.26736e-14,4.81918e-19,3.02795e-24,4.33804e-30,1.16775e-36,5.41346e-44,3.23872e-52,1.58629e-61,6.19616e-72,1.35526e-83,1.09579e-96,2.60718e-111,8.40816e-128,2.83613e-146,4.42162e-167,2.40727e-190,1.95735e-216,9.50077e-246,1.31256e-278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,0.199474,4.8013e+16,5869330000000000.0,579747000000000.0,41975300000000.0,1948360000000.0,65704900000.0,1546720000.0,19308700.0,128987.0,643.356,1.17892,0.00129297,5.15393e-07,1.07053e-10,6.58315e-15,1.16521e-19,5.91072e-25,6.91763e-31,1.56374e-37,5.97213e-45,2.30985e-53,9.89752e-63,2.53137e-73,3.68941e-85,2.15621e-98,2.41169e-113,5.01442e-130,8.14058e-149,8.24227e-170,1.98947e-193,5.70842e-220,1.06286e-249,5.31474e-283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,0.202392,3.59576e+16,4605050000000000.0,421723000000000.0,27790300000000.0,1345140000000.0,43239100000.0,803432000.0,11181700.0,78736.6,241.888,0.542392,0.000519827,1.84212e-07,3.2458e-11,1.85581e-15,2.83134e-20,1.17516e-25,1.13181e-31,2.13013e-38,6.01362e-46,1.62685e-54,5.4423e-64,1.07307e-74,1.05932e-86,3.43734e-100,2.51151e-115,2.58714e-132,2.62361e-151,1.07105e-172,1.1632e-196,1.75835e-223,1.20861e-253,1.58732e-287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,0.205353,2.83967e+16,3430500000000000.0,301554000000000.0,20752500000000.0,852678000000.0,26242000000.0,535919000.0,5677030.0,36374.2,142.345,0.212477,0.000203328,6.5948e-08,9.60004e-12,5.01407e-16,6.78377e-21,2.35391e-26,1.86808e-32,2.78986e-39,5.4136e-47,1.21898e-55,2.58303e-65,3.8671e-76,2.47703e-88,4.73771e-102,2.52136e-117,1.56296e-134,7.17479e-154,1.61029e-175,8.05828e-200,3.66718e-227,9.63077e-258,4.14502e-292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,0.208357,2.14109e+16,2678290000000000.0,213611000000000.0,13611800000000.0,600415000000.0,16391000000.0,264492000.0,3385480.0,19535.7,50.2246,0.104022,7.73763e-05,2.35434e-08,2.80229e-12,1.29152e-16,1.56517e-21,4.61246e-27,2.97911e-33,3.33477e-40,4.63576e-48,9.21883e-57,1.22404e-66,1.19921e-77,5.10737e-90,7.59798e-104,1.89484e-119,6.65877e-137,1.71358e-156,1.76347e-178,3.70289e-203,8.74223e-231,7.00385e-262,1.06287e-296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,0.211405,1.66523e+16,1931450000000000.0,155355000000000.0,9724390000000.0,370876000000.0,10343800000.0,178042000.0,1591890.0,9789.91,30.5333,0.037992,2.87245e-05,8.31676e-09,8.16476e-13,3.18754e-17,3.41621e-22,8.55599e-28,4.40638e-34,3.63433e-41,4.10374e-49,6.23967e-58,6.30621e-68,3.9623e-79,1.1927e-91,1.07351e-105,1.65349e-121,3.14285e-139,4.40261e-159,2.15381e-181,2.0643e-206,1.64225e-234,5.28207e-266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,0.214498,1.27249e+16,1496840000000000.0,108103000000000.0,6372610000000.0,261630000000.0,6212400000.0,94312300.0,988044.0,4764.69,10.554,0.0163961,1.0455e-05,2.87948e-09,2.39179e-13,7.64707e-18,7.03376e-23,1.47719e-28,5.99561e-35,3.81696e-42,3.79839e-50,3.67636e-59,3.11885e-69,1.38972e-80,2.65943e-93,1.20365e-107,1.2975e-123,1.3538e-141,8.12997e-162,1.94076e-184,7.87831e-210,2.47954e-238,2.9791e-270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,0.217635,9785330000000000.0,1055880000000000.0,80085400000000.0,4351750000000.0,152586000000.0,4013550000.0,58616000.0,445952.0,2522.21,6.1431,0.00700185,3.75563e-06,9.68246e-10,7.04773e-14,1.81709e-18,1.38657e-23,2.39932e-29,7.76166e-36,4.11931e-43,3.39084e-51,2.10753e-60,1.29081e-70,4.10967e-82,4.63076e-95,1.55414e-109,7.94575e-126,4.60236e-144,1.8325e-164,1.9546e-187,3.2253e-213,4.19506e-242,1.33501e-274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,0.220819,7590130000000000.0,800066000000000.0,54955100000000.0,2895150000000.0,107810000000.0,2292340000.0,32608600.0,282597.0,1107.82,2.37284,0.00294297,1.3406e-06,3.14216e-10,2.0737e-14,4.34469e-19,2.68744e-24,3.79335e-30,1.00766e-36,4.61846e-44,2.68077e-52,1.29785e-61,4.8914e-72,1.03769e-83,8.22532e-97,1.86751e-111,5.87941e-128,1.8819e-146,2.76769e-167,1.41182e-190,1.11403e-216,5.04775e-246,6.12591e-279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,0.22405,5778010000000000.0,562342000000000.0,40949900000000.0,1904780000000.0,62378600000.0,1487820000.0,18721600.0,117472.0,606.664,1.13294,0.00121114,4.78196e-07,9.82569e-11,6.01111e-15,1.05129e-19,5.2523e-25,6.05903e-31,1.35263e-37,5.0732e-45,1.90264e-53,8.06107e-63,2.01367e-73,2.85355e-85,1.61275e-98,1.71613e-113,3.40407e-130,5.29568e-149,5.18501e-170,1.18524e-193,3.10732e-220,5.37754e-250,2.51817e-283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.227327,4512380000000000.0,413042000000000.0,27282000000000.0,1300930000000.0,42011300000.0,784108000.0,10586100.0,75676.5,234.697,0.495739,0.000485983,1.70948e-07,2.97271e-11,1.68995e-15,2.55384e-20,1.04549e-25,9.9295e-32,1.84129e-38,5.06518e-46,1.34437e-54,4.37717e-64,8.48887e-75,8.13393e-87,2.51684e-100,1.81273e-115,1.78435e-132,1.73867e-151,6.5782e-173,6.75902e-197,9.67035e-224,6.10253e-254,7.64902e-288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.230653,3376160000000000.0,292747000000000.0,20236700000000.0,834455000000.0,24996300000.0,516312000.0,5511490.0,33269.3,135.049,0.204642,0.000189705,6.11989e-08,8.78035e-12,4.55039e-16,6.10694e-21,2.09323e-26,1.63747e-32,2.39884e-39,4.5301e-47,1.01141e-55,2.06509e-65,3.01227e-76,1.86855e-88,3.48895e-102,1.77777e-117,1.0649e-134,4.58568e-154,1.00283e-175,4.68545e-200,2.01383e-227,4.97688e-258,1.93136e-292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,0.234027,2623160000000000.0,209403000000000.0,13088400000000.0,581926000000.0,15954200000.0,254603000.0,3217530.0,18831.7,48.8022,0.0960726,7.20531e-05,2.18376e-08,2.56177e-12,1.1681e-16,1.40399e-21,4.08952e-27,2.60002e-33,2.84602e-40,3.87917e-48,7.61699e-57,9.84133e-67,9.3181e-78,3.86628e-90,5.6293e-104,1.33064e-119,4.46018e-137,1.12114e-156,1.06534e-178,2.14219e-203,4.60729e-231,3.46104e-262,4.7439e-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.237451,1900050000000000.0,151086000000000.0,9482270000000.0,362985000000.0,9900630000.0,171994000.0,1548270.0,9075.62,29.0901,0.0357486,2.67048e-05,7.70548e-09,7.46559e-13,2.87535e-17,3.05105e-22,7.54855e-28,3.82145e-34,3.08606e-41,3.44822e-49,5.09865e-58,5.08687e-68,3.10678e-79,9.10025e-92,7.77302e-106,1.17591e-121,2.1445e-139,2.79096e-159,1.3239e-181,1.16569e-206,8.9379e-235,2.55997e-266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.240924,1464990000000000.0,106079000000000.0,6126950000000.0,253623000000.0,6053560000.0,88175600.0,943786.0,4602.7,9.59057,0.0154187,9.70832e-06,2.66294e-09,2.18808e-13,6.88887e-18,6.25771e-23,1.29656e-28,5.17279e-35,3.24159e-42,3.19439e-50,2.98362e-59,2.49004e-69,1.08448e-80,1.99579e-93,8.70894e-108,8.9749e-124,8.9393e-142,5.21353e-162,1.15555e-184,4.54263e-210,1.30417e-238,1.48731e-270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,0.244449,1023560000000000.0,78031900000000.0,4246530000000.0,149351000000.0,3852390000.0,56737400.0,434152.0,2357.85,5.87075,0.00657807,3.48502e-06,8.93271e-10,6.44896e-14,1.63693e-18,1.23088e-23,2.099e-29,6.6861e-36,3.51e-43,2.83262e-51,1.71614e-60,1.0179e-70,3.15301e-82,3.43658e-95,1.13701e-109,5.52542e-126,3.08174e-144,1.15589e-164,1.18237e-187,1.77499e-213,2.16435e-242,6.53986e-275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,0.248025,782894000000000.0,53943500000000.0,2788390000000.0,104528000000.0,2234220000.0,30702400.0,270624.0,1071.62,2.09651,0.00276108,1.24374e-06,2.891e-10,1.89642e-14,3.91719e-19,2.38535e-24,3.31726e-30,8.69687e-37,3.93981e-44,2.21758e-52,1.06196e-61,3.86361e-72,7.95038e-84,6.17918e-97,1.33514e-111,4.10369e-128,1.24467e-146,1.73769e-167,8.3054e-191,6.32521e-217,2.681e-246,2.86236e-279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,0.251653,544918000000000.0,39923400000000.0,1861160000000.0,59048900000.0,1428850000.0,18134000.0,114453.0,569.933,1.08691,0.00113433,4.43689e-07,9.01678e-11,5.48789e-15,9.48537e-20,4.66773e-25,5.30781e-31,1.17012e-37,4.30726e-45,1.56721e-53,6.56022e-63,1.60218e-73,2.20778e-85,1.20444e-98,1.22268e-113,2.3094e-130,3.45146e-149,3.24889e-170,7.02808e-194,1.69811e-220,2.73543e-250,1.18149e-283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.255335,404353000000000.0,26773000000000.0,1256670000000.0,40782200000.0,764764000.0,9989790.0,72613.2,227.499,0.449038,0.000454275,1.58641e-07,2.72226e-11,1.53856e-15,2.30335e-20,9.30171e-26,8.71169e-32,1.59123e-38,4.26366e-46,1.11139e-54,3.51758e-64,6.70838e-75,6.23701e-87,1.84146e-100,1.30786e-115,1.23241e-132,1.1502e-151,4.05167e-173,3.94343e-197,5.28331e-224,3.05891e-254,3.67497e-288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.25907,283930000000000.0,19720400000000.0,816213000000.0,23749200000.0,496685000.0,5345790.0,30161.2,127.746,0.1968,0.000176968,5.6791e-08,8.03012e-12,4.12854e-16,5.49649e-21,1.86118e-26,1.43503e-32,2.06154e-39,3.78988e-47,8.39226e-56,1.65116e-65,2.34444e-76,1.40864e-88,2.5725e-102,1.25099e-117,7.23482e-135,2.92973e-154,6.22187e-176,2.70946e-200,1.11059e-227,2.5682e-258,9.07458e-293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,0.26286,205191000000000.0,12564500000000.0,563417000000.0,15516900000.0,248636000.0,3049390.0,18126.9,47.3782,0.0881152,6.70873e-05,2.02543e-08,2.34188e-12,1.05624e-16,1.25901e-21,3.62476e-27,2.26821e-33,2.42767e-40,3.24683e-48,6.28921e-57,7.91677e-67,7.24429e-78,2.92961e-90,4.16654e-104,9.35855e-120,2.99205e-137,7.34031e-157,6.4532e-179,1.24444e-203,2.42394e-231,1.72228e-262,2.13175e-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,0.266706,146811000000000.0,9239900000000.0,355085000000.0,9456940000.0,165939000.0,1504600.0,8360.57,27.6453,0.0336366,2.48245e-05,7.13834e-09,6.82652e-13,2.59335e-17,2.72407e-22,6.6571e-28,3.31266e-34,2.62006e-41,2.89818e-49,4.16301e-58,4.10211e-68,2.43688e-79,6.94075e-92,5.62018e-106,8.35457e-122,1.46187e-139,1.76463e-159,8.10672e-182,6.55322e-207,4.84246e-235,1.23451e-266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,0.270607,104053000000000.0,5881030000000.0,245608000000.0,5894560000.0,82032300.0,899482.0,4440.54,9.32187,0.0144987,9.01435e-06,2.4623e-09,2.00179e-13,6.20558e-18,5.56602e-23,1.13764e-28,4.46176e-35,2.75347e-42,2.68581e-50,2.42123e-59,1.98585e-69,8.45323e-81,1.49537e-93,6.30939e-108,6.19818e-124,5.89398e-142,3.35138e-162,6.90051e-185,2.62335e-210,6.90104e-239,7.37487e-271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,0.274566,75976300000000.0,4141200000000.0,146113000000.0,3691060000.0,54856700.0,422339.0,2193.32,5.59812,0.00617941,3.23381e-06,8.23943e-10,5.90101e-14,1.4747e-18,1.09258e-23,1.83603e-29,5.75984e-36,2.99149e-43,2.36461e-51,1.3981e-60,8.02345e-71,2.41691e-82,2.55135e-95,8.31306e-110,3.84926e-126,2.0674e-144,7.26312e-165,7.12152e-188,9.76577e-214,1.11077e-242,3.22352e-275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,0.278583,52930700000000.0,2681520000000.0,101243000000.0,2176050000.0,28794300.0,258639.0,1035.38,1.81989,0.00259013,1.15387e-06,2.65939e-10,1.73416e-14,3.532e-19,2.11735e-24,2.90115e-30,7.50759e-37,3.36044e-44,1.83334e-52,8.68969e-62,3.05363e-72,6.09559e-84,4.64525e-97,9.52842e-112,2.85827e-128,8.20524e-147,1.09437e-167,4.90349e-191,3.57778e-217,1.42047e-246,1.34274e-279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,0.282658,38895900000000.0,1817500000000.0,56356900000.0,1369820000.0,17545700.0,111431.0,533.163,1.04083,0.00106225,4.11678e-07,8.27301e-11,5.00936e-15,8.55841e-20,4.14867e-25,4.65043e-31,1.01232e-37,3.65493e-45,1.29096e-53,5.33437e-63,1.27494e-73,1.70849e-85,8.98054e-99,8.72311e-114,1.56638e-130,2.25441e-149,2.0273e-170,4.1463e-194,9.32415e-221,1.40028e-250,5.49537e-284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0.286793,26263600000000.0,1212360000000.0,39551800000.0,745399000.0,9392880.0,69546.6,220.293,0.402286,0.000424574,1.4722e-07,2.49259e-11,1.4004e-15,2.07724e-20,8.27595e-26,7.64347e-32,1.37478e-38,3.58679e-46,9.19153e-55,2.82456e-64,5.29549e-75,4.77563e-87,1.34657e-100,9.42965e-116,8.52152e-133,7.59183e-152,2.50339e-173,2.31041e-197,2.86791e-224,1.52431e-254,1.75508e-288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,0.290989,19203400000000.0,797952000000.0,22500800000.0,477037000.0,5179900.0,27057.2,120.435,0.188949,0.000165063,5.26995e-08,7.34356e-12,3.74483e-16,4.94596e-21,1.65462e-26,1.25734e-32,1.77073e-39,3.16998e-47,6.96343e-56,1.32041e-65,1.8233e-76,1.06141e-88,1.89906e-102,8.78734e-118,4.90129e-135,1.87217e-154,3.84422e-176,1.55854e-200,6.14314e-228,1.32023e-258,4.29222e-293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.295246,12311200000000.0,544889000000.0,15079200000.0,242662000.0,2881090.0,17421.5,45.9528,0.0801494,6.24557e-05,1.87845e-08,2.14086e-12,9.54877e-17,1.12866e-21,3.21179e-27,1.97788e-33,2.06981e-40,2.71828e-48,5.18918e-57,6.37193e-67,5.63544e-78,2.22205e-90,3.08017e-104,6.5926e-120,2.01075e-137,4.80617e-157,3.92135e-179,7.25496e-204,1.27536e-231,8.6326e-263,9.60791e-298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,0.299565,8997270000000.0,347177000000.0,9012790000.0,159878000.0,1460890.0,7644.77,26.1991,0.0316483,2.30743e-05,6.6122e-09,6.24237e-13,2.3387e-17,2.43137e-22,5.86861e-28,2.87032e-34,2.22411e-41,2.43647e-49,3.3965e-58,3.30674e-68,1.91195e-79,5.29079e-92,4.05854e-106,5.92813e-122,9.95112e-140,1.11339e-159,4.94272e-182,3.67136e-207,2.60821e-235,5.93812e-267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,0.303947,5634850000000.0,237584000000.0,5735390000.0,78687900.0,855131.0,4278.21,9.05288,0.0136329,8.36945e-06,2.2764e-09,1.83141e-13,5.58988e-18,4.94971e-23,9.97895e-29,3.84758e-35,2.33933e-42,2.25758e-50,1.96481e-59,1.58203e-69,6.58117e-81,1.11871e-93,4.57713e-108,4.27505e-124,3.88217e-142,2.15866e-162,4.13484e-185,1.51531e-210,3.6733e-239,3.62621e-271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,0.308394,4035760000000.0,142872000000.0,3529560000.0,52974100.0,410514.0,2028.62,5.32519,0.00580439,3.00063e-06,7.59849e-10,5.39954e-14,1.32861e-18,9.69762e-24,1.60583e-29,4.96222e-36,2.55012e-43,1.97249e-51,1.13954e-60,6.32225e-71,1.85123e-82,1.89518e-95,6.07257e-110,2.68622e-126,1.38908e-144,4.54761e-165,4.26907e-188,5.37923e-214,5.68018e-243,1.59537e-275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,0.312905,2574530000000.0,97954000000.0,2117810000.0,26884100.0,246641.0,999.098,1.62471,0.00242948,1.0705e-06,2.44585e-10,1.58563e-14,3.18491e-19,1.87958e-24,2.53746e-30,6.48227e-37,2.86579e-44,1.51484e-52,7.11023e-62,2.415e-72,4.67713e-84,3.494e-97,6.78935e-112,1.98618e-128,5.39177e-147,6.9127e-168,2.90633e-191,2.01379e-217,7.49276e-247,6.33808e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,0.317483,1773780000000.0,55143000000.0,1310730000.0,16956700.0,108405.0,496.355,0.994704,0.000994619,3.81981e-07,7.5893e-11,4.57176e-15,7.72215e-20,3.68772e-25,4.07508e-31,8.75845e-38,3.09959e-45,1.06351e-53,4.33382e-63,1.01456e-73,1.3222e-85,6.68465e-99,6.23245e-114,1.06258e-130,1.47604e-149,1.25976e-170,2.43347e-194,5.14633e-221,7.2158e-251,2.53899e-284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,0.322127,1168010000000.0,38320100000.0,726014000.0,8795340.0,66476.8,213.08,0.355486,0.000396756,1.36623e-07,2.28203e-11,1.27434e-15,1.87313e-20,7.36345e-26,6.70634e-32,1.18743e-38,3.01558e-46,7.6047e-55,2.26642e-64,4.17538e-75,3.65129e-87,9.84342e-101,6.79216e-116,5.89683e-133,4.99741e-152,1.55186e-173,1.35915e-197,1.54769e-224,7.56592e-255,8.31173e-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
